Cell_Type,Index,PThresh,FE,EmpPval,NAnnotThesh,NAnnot,NThresh,N,Annotation,Datatype,Type,Category,Trait,Dataset,Sig
T-cells,11,0.1,1.1428,-1,12099,100907,159321,1518507,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_aceQTL,
T-cells,11,0.01,1.47987,-1,1777,100907,18070,1518507,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_aceQTL,
T-cells,11,0.001,2.14103,-1,349,100907,2453,1518507,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_aceQTL,
T-cells,11,1e-04,3.82757,-1,117,100907,460,1518507,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_aceQTL,
T-cells,11,1e-05,5.94734,0,66,100907,167,1518507,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_aceQTL,0
T-cells,11,1e-06,6.7276,0,38,100907,85,1518507,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_aceQTL,0
T-cells,11,1e-07,8.50572,0,26,100907,46,1518507,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_aceQTL,0
T-cells,11,1e-08,9.70876,0,20,100907,31,1518507,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_aceQTL,0
T-cells,12,0.1,1.1377,-1,17113,143365,159321,1518507,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_eQTL,
T-cells,12,0.01,1.51815,-1,2590,143365,18070,1518507,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_eQTL,
T-cells,12,0.001,2.12874,-1,493,143365,2453,1518507,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_eQTL,
T-cells,12,1e-04,3.93742,-1,171,143365,460,1518507,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_eQTL,
T-cells,12,1e-05,6.2156,0,98,143365,167,1518507,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_eQTL,0
T-cells,12,1e-06,6.60436,0,53,143365,85,1518507,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_eQTL,0
T-cells,12,1e-07,6.21698,0,27,143365,46,1518507,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_eQTL,0
T-cells,12,1e-08,6.83348,0,20,143365,31,1518507,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_eQTL,0
T-cells,13,0.1,1.07533,-1,44771,396826,159321,1518507,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_mQTL,
T-cells,13,0.01,1.2075,-1,5702,396826,18070,1518507,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_mQTL,
T-cells,13,0.001,1.55062,-1,994,396826,2453,1518507,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_mQTL,
T-cells,13,1e-04,2.04642,-1,246,396826,460,1518507,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_mQTL,
T-cells,13,1e-05,2.63511,0,115,396826,167,1518507,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_mQTL,0
T-cells,13,1e-06,2.88123,0,64,396826,85,1518507,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_mQTL,0
T-cells,13,1e-07,2.91157,0,35,396826,46,1518507,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_mQTL,0
T-cells,13,1e-08,3.08599,7e-05,25,396826,31,1518507,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_mQTL,7e-05
T-cells,14,0.1,1.22696,-1,6123,47564,159321,1518507,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_psiQTL,
T-cells,14,0.01,1.98232,-1,1122,47564,18070,1518507,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_psiQTL,
T-cells,14,0.001,3.81337,-1,293,47564,2453,1518507,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_psiQTL,
T-cells,14,1e-04,7.28735,-1,105,47564,460,1518507,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_psiQTL,
T-cells,14,1e-05,11.4703,0,60,47564,167,1518507,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_psiQTL,0
T-cells,14,1e-06,12.3946,0,33,47564,85,1518507,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_psiQTL,0
T-cells,14,1e-07,10.4105,0,15,47564,46,1518507,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_psiQTL,0
T-cells,14,1e-08,9.26871,0.000856018,9,47564,31,1518507,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,meta-nalls-2014,BLUEPRINT_psiQTL,0.000856018
monocytes,17,0.1,1.1758,-1,13607,110299,159321,1518507,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,meta-nalls-2014,Fairfax2014_eQTL,
monocytes,17,0.01,1.57938,-1,2073,110299,18070,1518507,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,meta-nalls-2014,Fairfax2014_eQTL,
monocytes,17,0.001,2.31792,-1,413,110299,2453,1518507,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,meta-nalls-2014,Fairfax2014_eQTL,
monocytes,17,1e-04,4.04037,-1,135,110299,460,1518507,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,meta-nalls-2014,Fairfax2014_eQTL,
monocytes,17,1e-05,5.77068,0,70,110299,167,1518507,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,meta-nalls-2014,Fairfax2014_eQTL,0
monocytes,17,1e-06,6.47868,0,40,110299,85,1518507,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,meta-nalls-2014,Fairfax2014_eQTL,0
monocytes,17,1e-07,8.67931,0,29,110299,46,1518507,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,meta-nalls-2014,Fairfax2014_eQTL,0
monocytes,17,1e-08,9.32616,0,21,110299,31,1518507,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,meta-nalls-2014,Fairfax2014_eQTL,0
monocytes,18,0.1,1.1232,-1,15554,131986,159321,1518507,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,
monocytes,18,0.01,1.42683,-1,2241,131986,18070,1518507,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,
monocytes,18,0.001,1.96519,-1,419,131986,2453,1518507,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,
monocytes,18,1e-04,3.1764,-1,127,131986,460,1518507,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,
monocytes,18,1e-05,4.27134,0,62,131986,167,1518507,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,0
monocytes,18,1e-06,5.41415,0,40,131986,85,1518507,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,0
monocytes,18,1e-07,7.00308,0,28,131986,46,1518507,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,0
monocytes,18,1e-08,7.05149,0,19,131986,31,1518507,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,0
monocytes,19,0.1,,-1,0,0,159321,1518507,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_sQTL,
monocytes,19,0.01,,-1,0,0,18070,1518507,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_sQTL,
monocytes,19,0.001,,-1,0,0,2453,1518507,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_sQTL,
monocytes,19,1e-04,,-1,0,0,460,1518507,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_sQTL,
monocytes,19,1e-05,,1,0,0,167,1518507,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_sQTL,1
monocytes,19,1e-06,,1,0,0,85,1518507,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_sQTL,1
monocytes,19,1e-07,,1,0,0,46,1518507,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_sQTL,1
monocytes,19,1e-08,,1,0,0,31,1518507,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_sQTL,1
T-cells,20,0.1,1.10827,-1,13208,113589,159321,1518507,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,
T-cells,20,0.01,1.47445,-1,1993,113589,18070,1518507,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,
T-cells,20,0.001,2.16358,-1,397,113589,2453,1518507,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,
T-cells,20,1e-04,3.71991,-1,128,113589,460,1518507,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,
T-cells,20,1e-05,5.04318,0,63,113589,167,1518507,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,0
T-cells,20,1e-06,5.34737,0,34,113589,85,1518507,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,0
T-cells,20,1e-07,4.94051,0.000308062,17,113589,46,1518507,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,0.000308062
T-cells,20,1e-08,5.17488,0.00313283,12,113589,31,1518507,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,meta-nalls-2014,ImmVar_eQTL,0.00313283
monocytes,0,0.1,2.48967,-1,7653,16622,260419,1408205,blueprint_mono_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
monocytes,0,0.01,5.73279,-1,2658,16622,39280,1408205,blueprint_mono_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
monocytes,0,0.001,11.0489,-1,963,16622,7384,1408205,blueprint_mono_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
monocytes,0,1e-04,18.3666,-1,426,16622,1965,1408205,blueprint_mono_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
monocytes,0,1e-05,24.3087,0,202,16622,704,1408205,blueprint_mono_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
monocytes,0,1e-06,28.6375,0,96,16622,284,1408205,blueprint_mono_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
monocytes,0,1e-07,35.2559,0,67,16622,161,1408205,blueprint_mono_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
monocytes,0,1e-08,42.8356,0,45,16622,89,1408205,blueprint_mono_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
monocytes,1,0.1,2.38784,-1,13096,29657,260419,1408205,blueprint_mono_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
monocytes,1,0.01,5.15206,-1,4262,29657,39280,1408205,blueprint_mono_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
monocytes,1,0.001,9.51076,-1,1479,29657,7384,1408205,blueprint_mono_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
monocytes,1,1e-04,14.8369,-1,614,29657,1965,1408205,blueprint_mono_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
monocytes,1,1e-05,18.3457,0,272,29657,704,1408205,blueprint_mono_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
monocytes,1,1e-06,20.732,0,124,29657,284,1408205,blueprint_mono_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
monocytes,1,1e-07,24.1839,0,82,29657,161,1408205,blueprint_mono_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
monocytes,1,1e-08,27.2094,0,51,29657,89,1408205,blueprint_mono_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
monocytes,2,0.1,2.49988,-1,7131,15425,260419,1408205,blueprint_mono_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
monocytes,2,0.01,5.78023,-1,2487,15425,39280,1408205,blueprint_mono_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
monocytes,2,0.001,11.0779,-1,896,15425,7384,1408205,blueprint_mono_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
monocytes,2,1e-04,18.0264,-1,388,15425,1965,1408205,blueprint_mono_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
monocytes,2,1e-05,23.4718,0,181,15425,704,1408205,blueprint_mono_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
monocytes,2,1e-06,30.8598,0,96,15425,284,1408205,blueprint_mono_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
monocytes,2,1e-07,35.1566,0,62,15425,161,1408205,blueprint_mono_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
monocytes,2,1e-08,43.0824,0,42,15425,89,1408205,blueprint_mono_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
monocytes,3,0.1,2.30949,-1,19812,46388,260419,1408205,blueprint_mono_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
monocytes,3,0.01,4.8372,-1,6259,46388,39280,1408205,blueprint_mono_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
monocytes,3,0.001,8.4444,-1,2054,46388,7384,1408205,blueprint_mono_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
monocytes,3,1e-04,12.39,-1,802,46388,1965,1408205,blueprint_mono_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
monocytes,3,1e-05,14.4886,0,336,46388,704,1408205,blueprint_mono_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
monocytes,3,1e-06,16.9957,0,159,46388,284,1408205,blueprint_mono_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
monocytes,3,1e-07,18.4782,0,98,46388,161,1408205,blueprint_mono_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
monocytes,3,1e-08,21.1476,0,62,46388,89,1408205,blueprint_mono_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
monocytes,4,0.1,2.68104,-1,1654,3336,260419,1408205,blueprint_mono_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
monocytes,4,0.01,6.55538,-1,610,3336,39280,1408205,blueprint_mono_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
monocytes,4,0.001,13.4915,-1,236,3336,7384,1408205,blueprint_mono_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
monocytes,4,1e-04,26.423,-1,123,3336,1965,1408205,blueprint_mono_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
monocytes,4,1e-05,36.5761,0,61,3336,704,1408205,blueprint_mono_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
monocytes,4,1e-06,49.0496,0,33,3336,284,1408205,blueprint_mono_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
monocytes,4,1e-07,57.6815,0,22,3336,161,1408205,blueprint_mono_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
monocytes,4,1e-08,71.1445,1e-05,15,3336,89,1408205,blueprint_mono_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,1e-05
neutrocytes,5,0.1,2.47969,-1,6497,14168,260419,1408205,blueprint_neut_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
neutrocytes,5,0.01,5.73131,-1,2265,14168,39280,1408205,blueprint_neut_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
neutrocytes,5,0.001,11.5358,-1,857,14168,7384,1408205,blueprint_neut_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
neutrocytes,5,1e-04,18.6647,-1,369,14168,1965,1408205,blueprint_neut_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
neutrocytes,5,1e-05,23.4365,0,166,14168,704,1408205,blueprint_neut_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
neutrocytes,5,1e-06,29.398,0,84,14168,284,1408205,blueprint_neut_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
neutrocytes,5,1e-07,34.5716,0,56,14168,161,1408205,blueprint_neut_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
neutrocytes,5,1e-08,41.3208,0,37,14168,89,1408205,blueprint_neut_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
neutrocytes,6,0.1,2.42564,-1,9477,21127,260419,1408205,blueprint_neut_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
neutrocytes,6,0.01,5.32997,-1,3141,21127,39280,1408205,blueprint_neut_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
neutrocytes,6,0.001,10.2365,-1,1134,21127,7384,1408205,blueprint_neut_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
neutrocytes,6,1e-04,16.7908,-1,495,21127,1965,1408205,blueprint_neut_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
neutrocytes,6,1e-05,20.5454,0,217,21127,704,1408205,blueprint_neut_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
neutrocytes,6,1e-06,24.1739,0,103,21127,284,1408205,blueprint_neut_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
neutrocytes,6,1e-07,28.9801,0,70,21127,161,1408205,blueprint_neut_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
neutrocytes,6,1e-08,33.7016,0,45,21127,89,1408205,blueprint_neut_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
neutrocytes,7,0.1,2.52072,-1,6260,13429,260419,1408205,blueprint_neut_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
neutrocytes,7,0.01,5.96128,-1,2233,13429,39280,1408205,blueprint_neut_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
neutrocytes,7,0.001,11.6735,-1,822,13429,7384,1408205,blueprint_neut_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
neutrocytes,7,1e-04,19.5851,-1,367,13429,1965,1408205,blueprint_neut_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
neutrocytes,7,1e-05,25.9178,0,174,13429,704,1408205,blueprint_neut_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
neutrocytes,7,1e-06,29.5389,0,80,13429,284,1408205,blueprint_neut_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
neutrocytes,7,1e-07,34.5201,0,53,13429,161,1408205,blueprint_neut_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
neutrocytes,7,1e-08,42.4165,0,36,13429,89,1408205,blueprint_neut_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
neutrocytes,8,0.1,2.2942,-1,19960,47046,260419,1408205,blueprint_neut_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
neutrocytes,8,0.01,4.82212,-1,6328,47046,39280,1408205,blueprint_neut_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
neutrocytes,8,0.001,8.3871,-1,2069,47046,7384,1408205,blueprint_neut_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
neutrocytes,8,1e-04,12.3843,-1,813,47046,1965,1408205,blueprint_neut_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
neutrocytes,8,1e-05,14.456,0,340,47046,704,1408205,blueprint_neut_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
neutrocytes,8,1e-06,16.5472,0,157,47046,284,1408205,blueprint_neut_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
neutrocytes,8,1e-07,17.662,0,95,47046,161,1408205,blueprint_neut_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
neutrocytes,8,1e-08,19.5066,0,58,47046,89,1408205,blueprint_neut_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
neutrocytes,9,0.1,2.52955,-1,1278,2732,260419,1408205,blueprint_neut_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
neutrocytes,9,0.01,6.0888,-1,464,2732,39280,1408205,blueprint_neut_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
neutrocytes,9,0.001,12.2161,-1,175,2732,7384,1408205,blueprint_neut_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
neutrocytes,9,1e-04,25.1822,-1,96,2732,1965,1408205,blueprint_neut_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
neutrocytes,9,1e-05,38.0729,0,52,2732,704,1408205,blueprint_neut_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
neutrocytes,9,1e-06,52.6338,0,29,2732,284,1408205,blueprint_neut_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
neutrocytes,9,1e-07,70.4339,0,22,2732,161,1408205,blueprint_neut_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
neutrocytes,9,1e-08,86.8733,0,15,2732,89,1408205,blueprint_neut_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
T-cells,10,0.1,2.53337,-1,5346,11411,260419,1408205,blueprint_tcel_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
T-cells,10,0.01,5.90962,-1,1881,11411,39280,1408205,blueprint_tcel_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
T-cells,10,0.001,11.7157,-1,701,11411,7384,1408205,blueprint_tcel_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
